48,3168,35.9693
48,3222,36.0542
48,2988,35.9231
48,3078,35.93
48,3312,36.0375
48,3078,35.9201
46,2737,33.8608
48,3024,35.8353
48,2934,35.8554
46,3009,34.1415
46,2873,34.0492
46,2788,34.0421
46,2652,33.9811
46,2295,33.7976
46,2873,34.0489
48,3456,36.1382
48,3312,36.0416
48,3222,36.0202
48,3078,35.9478
48,3222,36.0429
48,2988,35.9143
48,2844,35.8492
48,3168,35.938
48,3024,35.8435
48,2934,35.8344
48,2790,35.7408
48,3078,35.9622
48,2934,35.8522
48,2844,35.8361
48,2700,35.7807
48,2988,35.9305
48,2844,35.824
48,2754,35.8198
48,2610,35.7522
48,3078,35.9764
48,2934,35.8712
48,2844,35.8689
48,2700,35.7978
48,3312,36.0509
48,3078,35.9433
48,3024,35.8462
48,2934,35.8631
48,2844,35.8339
48,2934,35.8877
48,3222,36.0507
48,2988,35.9403
48,2934,35.8444
48,2844,35.859
48,2754,35.8259
48,2844,35.8929
48,3168,35.9609
48,3078,35.9587
48,3024,35.8585
48,2934,35.8697
48,3024,35.8734
48,2934,35.8762
48,2880,35.7698
48,2790,35.7971
48,2934,35.8377
48,2844,35.8636
48,2790,35.7396
48,2700,35.7624
48,3222,36.0802
48,2988,35.9469
48,2934,35.8656
48,2844,35.8687
46,3009,34.0968
46,2788,33.9747
44,2464,31.9168
46,2788,33.9871
46,2567,33.8724
44,2256,31.8202
46,2737,33.8863
46,2516,33.7567
44,2208,31.7146
46,2652,33.9113
46,2431,33.785
44,2128,31.7332
46,2567,33.8846
46,2652,33.9315
46,2431,33.8098
44,2128,31.7495
46,2737,33.9032
46,2652,33.9241
46,2737,33.9158
46,2601,33.7705
46,2516,33.79
46,2652,33.9294
46,2516,33.782
46,2431,33.7939
46,2601,33.8149
46,2465,33.6696
46,2380,33.6819
46,2516,33.8279
46,2380,33.6801
46,2295,33.6958
46,2601,33.8106
46,2516,33.8255
46,2465,33.7104
46,2380,33.728
46,2788,34.0396
46,2567,33.8926
46,2567,33.9309
46,2295,33.6829
46,2431,33.7793
46,2380,33.6836
46,2295,33.6941
44,2592,32.1056
44,2384,32.0019
44,2336,31.8983
44,2256,31.9221
44,2176,31.908
44,2256,31.9477
48,3456,36.1515
48,3078,35.9675
48,3312,36.0606
48,2934,35.875
48,3222,36.0524
48,2844,35.863
48,3078,35.9876
48,2700,35.8039
48,2700,35.7995
48,2322,35.6164
48,3168,35.9429
48,3078,35.9074
48,2934,35.8058
48,2934,35.8373
48,2844,35.7972
48,2790,35.7734
48,2700,35.732
48,2412,35.5875
48,2322,35.5363
48,3168,35.9564
48,3024,35.8468
48,2934,35.8128
48,3024,35.8624
48,2880,35.7503
48,2790,35.7238
48,2934,35.8544
48,2790,35.7493
48,2700,35.7198
48,3168,35.986
46,3009,34.1331
46,2652,33.9493
46,2788,34.0163
46,2652,33.9301
46,2431,33.83
46,2737,33.9097
46,2601,33.8168
46,2380,33.7201
46,2652,33.9218
46,2516,33.8349
46,2295,33.7353
46,2567,33.8958
46,2431,33.8115
46,2210,33.711
46,2652,33.9553
46,2295,33.7747
46,2737,33.9308
46,2652,33.8858
46,2431,33.756
46,2465,33.6975
46,2380,33.6431
46,2380,33.7147
46,2295,33.6614
46,2295,33.6912
46,2210,33.6271
46,2380,33.7564
46,2295,33.7115
46,3009,34.2128
46,2873,34.1108
46,2788,34.0985
46,2652,34.0326
46,2295,33.848
44,2592,32.1705
44,2384,32.0486
44,2336,31.9421
44,2256,31.9612
44,2176,31.9382
44,2256,32.0029
48,3456,36.1623
48,3312,36.0578
48,3222,36.0552
48,3078,35.979
48,3078,35.9892
48,2934,35.883
48,2844,35.8773
48,2700,35.8056
48,2700,35.8192
48,2556,35.7114
48,2466,35.7084
48,2322,35.6311
48,3222,36.0784
48,2844,35.897
48,2466,35.7354
48,3168,35.9833
48,3078,35.9471
46,3009,34.1214
46,2788,34.0054
44,2464,31.9449
46,2652,33.9395
44,2336,31.8616
46,2652,33.9502
46,2431,33.826
44,2128,31.762
46,2516,33.8387
44,2208,31.7651
46,2295,33.777
46,2074,33.6518
44,1792,31.5871
46,2737,33.9072
44,2592,32.1168
44,2256,31.9478
44,1920,31.7745
50,3933,38.1534
50,3781,38.0654
50,3686,38.0485
50,3534,37.9913
50,3135,37.8224
50,3629,37.9674
50,3534,37.9685
50,3382,37.9044
50,2983,37.7286
50,3439,37.9502
50,3287,37.8906
50,2888,37.7142
50,3135,37.8308
50,2736,37.654
50,2337,37.4675
50,3781,38.0696
48,3456,36.1331
48,3222,36.0232
48,3168,35.9404
48,3078,35.9437
48,2988,35.9195
48,3078,35.9779
48,3312,36.0437
48,3024,35.8407
48,2934,35.8473
48,2844,35.8291
48,2934,35.8746
48,3222,36.0292
48,2988,35.9367
48,2934,35.8209
48,2844,35.8589
48,2754,35.8197
48,2844,35.8577
48,3078,35.9667
48,2844,35.8592
48,2790,35.7611
48,2700,35.7793
48,2610,35.7435
48,2700,35.8017
48,2700,35.7833
48,2466,35.6628
48,2412,35.5654
48,2322,35.5792
48,2232,35.5513
48,2322,35.611
48,3168,35.9335
48,3078,35.9369
48,3024,35.8393
48,2934,35.8524
48,3024,35.8492
48,2934,35.8576
48,2880,35.7471
48,2790,35.765
48,2934,35.8173
48,2844,35.8595
48,2790,35.7234
48,2700,35.7626
46,3009,34.1148
46,2788,33.9964
46,2737,33.9026
46,2652,33.9151
46,2567,33.8874
46,2652,33.9521
46,2567,33.875
46,2516,33.7834
46,2431,33.7884
46,2346,33.7545
46,2431,33.8302
46,2465,33.675
46,2380,33.6796
46,2295,33.6464
46,2380,33.7219
46,2295,33.6908
46,2210,33.6572
46,2295,33.7335
46,2125,33.6372
46,2210,33.7131
46,2295,33.7722
48,3456,36.1588
48,3078,35.9877
48,2700,35.8246
48,2700,35.8175
48,2322,35.6492
48,1944,35.4756
48,3456,36.08
48,3312,36.0154
48,3222,36.0075
48,3078,35.9478
48,2700,35.7673
48,3312,36.0126
48,3168,35.9333
48,3078,35.9259
48,2934,35.8633
48,2556,35.6922
48,3222,36.0226
48,3078,35.9527
48,2988,35.9466
48,2844,35.8758
48,2466,35.7058
48,3312,36.0226
48,3222,36.0293
48,3456,36.1286
48,3312,36.0497
48,3222,36.0252
48,3078,35.9648
48,3312,36.0538
48,3168,35.9623
48,3078,35.9587
48,2934,35.8893
48,3222,36.036
48,3078,35.9436
48,2988,35.9427
48,2844,35.873
48,3078,35.9798
48,2934,35.8925
48,2844,35.8855
48,2700,35.8145
48,2700,35.823
48,2556,35.7335
48,2466,35.7216
48,2322,35.6501
48,3312,36.0371
48,3222,36.0511
48,3312,36.0552
48,3456,36.1054
48,3312,36.0202
48,3222,36.0153
48,3078,35.9461
48,3168,35.9142
48,3078,35.9054
48,2934,35.8416
48,2988,35.8976
48,2844,35.8285
48,2700,35.7565
48,3312,36.0337
48,3222,36.0426
48,3312,36.0287
48,3168,35.9341
48,3078,35.9246
48,2934,35.8576
46,2788,33.9609
46,2567,33.8625
46,2431,33.7915
46,2652,33.9112
46,2567,33.909
46,2652,33.8991
50,3933,38.1716
50,3781,38.0731
50,3686,38.07
50,3534,37.9887
50,3629,37.973
50,3534,37.9571
50,3382,37.9019
50,3439,37.9593
50,3287,37.8841
50,3135,37.8118
50,3781,38.0867
50,3629,37.9695
50,3534,37.9872
50,3382,37.8974
50,3477,37.8767
50,3382,37.8841
50,3230,37.8023
50,3287,37.8762
50,3135,37.7991
50,2983,37.729
50,3686,38.0689
50,3534,37.9803
50,3439,37.9656
50,3287,37.8832
50,3382,37.881
50,3287,37.8787
50,3135,37.7999
50,3192,37.8547
50,3040,37.7731
50,2888,37.7255
50,3534,38.0111
50,3382,37.9058
50,3287,37.8954
50,3135,37.8378
50,3230,37.793
50,3135,37.8026
50,2983,37.732
50,3040,37.7967
50,2888,37.7142
50,2736,37.6524
50,3781,38.0949
50,3629,37.995
50,3534,37.9803
50,3382,37.9154
50,3686,38.0827
50,3534,37.9852
50,3439,37.9718
50,3287,37.9142
50,3439,37.9877
50,3781,38.0842
48,3456,36.1237
48,3222,36.0176
46,2873,33.9622
48,3312,36.0236
48,3222,36.0184
48,2988,35.9068
46,2652,33.861
48,3078,35.9442
48,2844,35.8422
46,2516,33.7913
48,3312,36.0404
48,3168,35.9401
48,3078,35.933
48,2934,35.8545
48,3222,36.0267
48,2988,35.9029
46,2652,33.8464
48,3078,35.9271
48,2988,35.915
48,2754,35.801
46,2431,33.7355
48,2844,35.859
48,2610,35.7316
46,2295,33.6675
48,3078,35.9629
48,2844,35.8311
46,2516,33.7878
48,2934,35.854
48,2844,35.8488
48,2610,35.7252
46,2295,33.6692
48,2700,35.7784
48,2466,35.6567
46,2159,33.5982
48,3312,36.0464
48,3078,35.9185
46,2737,33.871
48,3222,36.0413
48,2988,35.9302
46,2652,33.8717
48,3168,35.9186
48,3078,35.9201
48,3024,35.8258
48,2934,35.838
48,2934,35.7959
48,2844,35.8157
48,3168,35.9635
48,3024,35.8312
48,2934,35.8392
48,2934,35.8035
48,2844,35.8325
46,3009,34.1446
46,2873,34.0454
46,2788,34.0427
46,2652,33.9785
46,2873,34.0458
46,2737,33.9424
46,2652,33.9398
46,2516,33.8743
46,2788,34.0305
46,2652,33.9285
46,2567,33.927
46,2431,33.8675
46,2652,33.9746
46,2516,33.8673
46,2431,33.8643
46,2295,33.7955
46,2873,34.048
46,2788,34.0521
46,3009,34.0831
46,2788,33.9689
44,2464,31.9292
46,2567,33.8562
44,2256,31.8052
42,1965,29.7549
46,2873,33.9951
46,2788,33.9922
46,2567,33.8713
44,2256,31.8036
46,2346,33.7369
44,2048,31.6799
42,1770,29.6268
46,2652,33.9187
46,2431,33.7909
44,2128,31.7394
46,2210,33.6665
44,1920,31.6071
42,1650,29.5486
46,2737,33.8755
46,2652,33.8844
46,2601,33.7462
46,2516,33.7484
46,2431,33.7516
46,2601,33.7802
46,2516,33.7886
46,2465,33.6449
46,2380,33.6533
46,2295,33.6572
46,2516,33.7665
46,2431,33.7832
46,2380,33.6228
46,2295,33.6364
46,2210,33.6624
46,2601,33.7794
46,2516,33.7885
44,2592,32.1042
44,2384,31.993
42,2085,29.9446
44,2464,31.9932
44,2384,31.9875
44,2176,31.8779
42,1890,29.8231
44,2256,31.9235
44,2048,31.8075
42,1770,29.748
42,2205,30.1251
42,2085,30.0083
42,2010,30.0152
42,1890,29.9415
48,3456,36.147
48,3312,36.0306
48,3222,36.0223
48,3078,35.9727
48,3168,35.9447
48,3078,35.9279
48,2934,35.8666
48,2988,35.9081
48,2844,35.8603
48,2700,35.7912
48,3222,36.0377
48,2988,35.945
48,2844,35.8558
48,2754,35.8382
48,2610,35.7563
48,2466,35.6585
48,3168,35.9494
48,3024,35.8574
48,2934,35.8495
48,3024,35.8432
48,2790,35.7419
48,2934,35.8557
48,2790,35.7448
48,2700,35.7331
48,2790,35.767
48,2646,35.6734
48,2556,35.6331
48,3078,35.9633
48,2934,35.8663
48,2844,35.859
48,2934,35.86
48,2700,35.7598
48,2844,35.846
48,2700,35.7821
48,2610,35.7505
48,2700,35.7765
48,2556,35.6853
48,2466,35.6807
48,3222,36.0554
48,3078,35.952
48,2988,35.9487
48,2844,35.8919
48,2988,35.9551
48,2844,35.8538
48,2754,35.8521
48,2610,35.7732
48,3024,35.8698
48,2880,35.768
48,2790,35.7564
48,2736,35.6654
48,2646,35.6573
48,2556,35.6195
48,2934,35.8718
48,2790,35.7762
48,2700,35.7623
48,2646,35.6971
48,2556,35.6681
48,2466,35.633
48,2934,35.8746
48,2790,35.7733
48,2700,35.7524
48,2844,35.8837
48,2700,35.7892
48,2610,35.7556
48,2754,35.8756
46,3009,34.0962
46,2788,33.9722
44,2464,31.9347
46,2873,33.9948
46,2788,34.0079
46,2567,33.885
44,2256,31.8249
46,2652,33.9226
46,2431,33.8097
44,2128,31.7556
46,2788,33.9967
46,2567,33.8627
44,2256,31.7998
46,2567,33.9003
46,2346,33.7588
44,2048,31.6984
46,2431,33.8039
46,2210,33.6792
44,1920,31.6121
46,2737,33.9053
46,2516,33.793
44,2208,31.7072
46,2601,33.8089
46,2516,33.7729
46,2295,33.6561
44,2000,31.573
46,2652,33.9096
46,2431,33.7755
44,2128,31.7197
46,2516,33.8178
46,2431,33.8103
46,2210,33.6768
44,1920,31.5893
46,2788,34.0221
46,2567,33.8982
44,2256,31.8509
46,2567,33.9052
46,2346,33.7746
44,2048,31.7084
44,2592,32.1086
44,2464,32.0071
44,2384,32.0039
44,2256,31.9347
44,2384,31.9885
44,2176,31.8909
44,2048,31.8032
44,2336,31.8944
44,2208,31.8005
44,2128,31.7638
44,2256,31.9092
44,2128,31.8089
44,2048,31.7849
44,2384,32.0335
44,2176,31.9078
44,2592,32.0672
44,2384,31.9546
42,2085,29.8997
44,2176,31.819
42,1890,29.7675
40,1624,27.72
44,2384,31.9413
44,2176,31.8075
42,1890,29.7591
44,1968,31.6728
42,1695,29.6039
40,1442,27.5516
42,2205,30.0688
42,2010,29.949
40,1736,27.8995
42,2010,29.9412
42,1815,29.8029
40,1554,27.7479
40,1848,28.0807
40,1666,27.9439
48,3456,36.1562
48,3078,35.9749
48,3312,36.0538
48,2934,35.8698
48,3222,36.0442
48,2844,35.8632
48,3078,35.9746
48,2700,35.7951
48,3078,35.9901
48,2700,35.8126
48,2934,35.885
48,2556,35.7072
48,2844,35.8832
48,2466,35.699
48,2700,35.8047
48,2322,35.6245
48,3168,35.9502
48,3078,35.9156
48,2934,35.8015
48,2934,35.8384
48,2844,35.7985
48,2790,35.7732
48,2700,35.7351
48,3168,35.9926
48,3024,35.8925
48,2934,35.8489
48,2880,35.7808
48,2790,35.7318
48,2700,35.7136
48,3222,36.0801
48,2844,35.9029
48,2934,35.8807
48,2844,35.8496
46,3009,34.122
46,2652,33.9422
46,2788,34.0005
44,2464,31.945
46,2652,33.926
44,2336,31.8645
46,2431,33.8208
44,2128,31.7593
46,2652,33.9559
46,2295,33.7779
46,2431,33.8324
44,2128,31.7644
46,2295,33.7541
44,2000,31.6865
46,2074,33.65
44,1792,31.5846
46,2737,33.914
46,2652,33.8704
46,2431,33.7492
44,2128,31.6829
44,2592,32.1184
44,2256,31.9396
44,2256,31.954
44,1920,31.7723
44,2336,31.9175
44,2256,31.8691
48,3456,36.1316
48,3312,36.0307
48,3222,36.0215
48,3078,35.9528
48,3312,36.0524
48,3168,35.9459
48,3078,35.9417
48,2934,35.8739
48,3222,36.0334
48,3078,35.9321
48,2988,35.9246
48,2844,35.8541
48,3078,35.9788
48,2934,35.8729
48,2844,35.8641
48,2700,35.796
48,3312,36.0534
48,3222,36.0462
48,3312,36.0439
48,3168,35.9286
48,3078,35.9399
48,2934,35.8617
48,3222,36.0524
48,3078,35.9434
48,2988,35.9381
48,2844,35.877
48,3456,36.1019
48,3312,36.0159
48,3222,36.0065
48,3078,35.9377
48,3168,35.9256
48,3078,35.9182
48,2934,35.8504
48,2988,35.9116
48,2844,35.8424
48,2700,35.7705
48,3312,36.0335
48,3168,35.9428
48,3078,35.9345
48,2934,35.8677
48,3222,36.0489
48,3078,35.9624
48,2988,35.9522
48,2844,35.8828
48,3312,36.028
46,2788,33.9684
46,2567,33.8697
46,2431,33.7974
46,2652,33.912
46,2516,33.8122
46,2431,33.7976
46,2295,33.7281
46,2567,33.9089
46,2431,33.8137
46,2346,33.7989
46,2210,33.7285
46,2652,33.8946
46,2567,33.9148
46,2652,33.8853
46,2516,33.7968
46,2431,33.7788
48,3456,36.0891
48,3312,36.008
48,3222,35.9794
48,3078,35.9169
48,3312,35.9961
48,3168,35.9133
48,3078,35.9028
48,2934,35.8405
48,3222,36.0452
48,3078,35.9279
48,2988,35.9447
48,2844,35.857
48,3312,36.0116
48,3222,36.0344
48,2988,35.9735
48,2988,35.971
48,3312,35.9985
46,3009,34.0871
46,2788,33.9666
46,2873,34.001
46,2652,33.8831
46,2788,34.0202
46,2567,33.8963
46,2737,33.8858
46,2652,33.8985
46,2601,33.8018
46,2516,33.8161
46,2516,33.7995
46,2431,33.8216
46,2788,34.0174
46,2567,33.9071
46,2567,33.956
46,2346,33.8386
46,2601,33.81
46,2516,33.8311
46,2516,33.8263
46,2431,33.8377
46,2295,33.7351
46,2210,33.7517
46,2346,33.8373
46,3009,34.0667
46,2873,33.9597
46,2788,33.972
46,2652,33.8899
46,2737,33.8845
46,2737,33.8862
46,2788,33.9958
46,2652,33.8749
46,2567,33.9398
46,2431,33.8009
46,2873,33.9868
44,2592,32.0536
44,2384,31.9393
44,2336,31.8508
44,2256,31.8656
44,2208,31.7515
44,2128,31.7584
44,2336,31.8728
44,2208,31.7357
44,2128,31.7496
44,2384,31.993
44,2176,31.8794
44,2048,31.7496
44,2208,31.7595
44,2128,31.7736
44,2080,31.6457
44,2000,31.6608
44,1952,31.517
