42,50,2.5374
42,50,2.7234
42,50,2.235
42,50,4.2181
42,50,2.6321
42,50,2.5864
42,50,3.075
42,50,4.1888
42,50,2.9586
42,50,2.3876
42,50,2.8689
42,50,2.7907
42,50,4.8657
42,50,4.2972
40,50,4.0463
40,50,3.2173
38,50,3.9217
40,50,2.9277
40,50,3.3129
40,50,2.3542
38,50,2.7105
40,50,3.1913
40,50,2.3281
38,50,2.4297
40,50,3.7729
40,50,3.1242
38,50,3.5233
40,50,3.656
40,50,2.8352
38,50,3.3333
40,50,3.1369
40,50,2.9383
40,50,3.3914
40,50,2.4441
40,50,2.7834
40,50,2.4722
40,50,2.5242
40,50,3.8071
40,50,2.8802
40,50,3.4859
38,50,3.887
38,50,3.136
38,50,3.2797
38,50,2.7881
38,50,3.1481
38,50,3.0458
38,50,3.746
38,50,3.0857
36,50,3.7527
38,50,2.3603
36,50,3.1135
34,50,3.3418
38,50,3.1789
38,50,2.9933
38,50,2.8068
38,50,2.7383
38,50,2.6912
38,50,3.2715
38,50,2.6386
38,50,3.9749
38,50,3.2347
38,50,3.6508
36,50,3.7248
36,50,2.9509
34,50,3.2502
34,50,3.4172
40,50,3.9834
40,50,3.9368
40,50,3.2993
40,50,3.4411
40,50,3.0903
40,50,3.6571
40,50,3.2556
40,50,3.4068
40,50,3.1802
40,50,3.5354
40,50,3.1792
40,50,2.5386
40,50,2.9324
40,50,2.4511
40,50,2.9906
40,50,3.2991
40,50,3.2982
40,50,3.1424
40,50,2.6491
40,50,2.7235
40,50,2.9267
40,50,3.7855
40,50,3.7874
40,50,3.1914
40,50,3.3873
40,50,3.7014
40,50,3.5243
38,50,3.7902
38,50,4.0805
38,50,3.1665
36,50,3.6548
38,50,2.4068
36,50,3.6403
38,50,3.3142
36,50,4.0123
38,50,3.1187
38,50,3.5008
38,50,3.1277
36,50,3.7428
38,50,3.0928
36,50,3.8879
36,50,4.189
36,50,3.4857
36,50,3.5958
38,50,3.8944
38,50,3.2143
38,50,3.113
38,50,3.8125
36,50,4.4699
36,50,3.7174
34,50,4.2163
34,50,3.9407
40,50,4.0396
40,50,2.9959
40,50,3.1254
40,50,3.1566
40,50,3.5265
40,50,3.7202
40,50,2.7296
40,50,2.3245
40,50,2.6519
40,50,2.5704
40,50,2.8159
40,50,2.2799
40,50,2.2902
40,50,2.5311
40,50,3.2587
38,50,3.6425
38,50,2.9428
36,50,3.4684
38,50,2.8879
38,50,2.4404
36,50,3.0775
38,50,2.7797
38,50,2.4974
36,50,2.4695
38,50,2.9375
38,50,3.2092
38,50,3.2826
36,50,3.5774
36,50,3.1533
36,50,2.8339
40,50,1.9841
40,50,2.5379
40,50,2.1168
40,50,2.0071
38,50,3.0765
38,50,2.7641
38,50,2.769
38,50,3.1461
38,50,2.3896
38,50,2.8572
38,50,2.7022
38,50,3.1361
38,50,3.1888
36,50,3.8895
36,50,2.49
36,50,4.077
36,50,3.8158
36,50,3.5001
36,50,3.5602
36,50,3.1014
36,50,3.1942
36,50,2.5728
36,50,4.0176
36,50,4.1894
36,50,2.9993
36,50,3.7362
36,50,3.2696
36,50,3.2757
36,50,2.9145
36,50,4.0433
36,50,2.8102
50,50,2.6336
50,50,2.244
50,50,2.1219
50,50,2.6227
50,50,2.5806
50,50,2.0421
50,50,2.2127
50,50,2.6395
50,50,2.2156
50,50,1.8525
50,50,1.8757
50,50,1.9953
50,50,3.2401
50,50,2.4028
50,50,1.9414
50,50,2.5585
50,50,3.5171
50,50,2.6695
50,50,2.5142
50,50,2.2628
50,50,2.72
50,50,2.4361
50,50,1.8446
50,50,1.5097
50,50,2.8835
50,50,2.5812
48,50,2.6931
48,50,2.5548
46,50,3.156
48,50,2.3817
48,50,2.0973
48,50,2.1606
46,50,3.0427
48,50,2.5885
48,50,2.7014
46,50,3.0036
48,50,2.55
48,50,2.5652
46,50,2.4894
48,50,2.6618
48,50,2.0167
46,50,2.2834
46,50,3.5103
46,50,2.5945
46,50,2.705
46,50,2.7669
46,50,2.2946
46,50,2.0532
50,50,3.8883
50,50,2.5712
50,50,2.6557
50,50,3.0305
50,50,3.1858
50,50,2.4847
50,50,2.0647
50,50,2.4575
50,50,2.9547
50,50,1.7662
50,50,2.004
50,50,2.3475
50,50,3.5536
50,50,2.3366
50,50,2.3271
50,50,2.4474
50,50,3.2935
50,50,2.5143
50,50,1.9058
50,50,1.9229
50,50,3.3713
50,50,2.0894
50,50,2.1137
50,50,2.7773
50,50,2.8534
50,50,3.3223
50,50,2.4174
50,50,2.0759
50,50,2.7203
50,50,2.4727
50,50,3.0697
50,50,2.819
50,50,3.2159
50,50,2.4252
50,50,1.6142
50,50,2.8871
48,50,2.7805
48,50,2.6757
46,50,3.005
48,50,2.4185
48,50,2.0032
48,50,2.2155
46,50,2.8002
48,50,2.9761
48,50,2.3393
46,50,2.7913
48,50,2.6301
48,50,1.6206
46,50,2.0697
48,50,1.7335
48,50,2.0984
48,50,2.5668
48,50,2.5642
48,50,2.3168
48,50,2.5871
48,50,2.8409
48,50,2.6199
46,50,2.8505
48,50,1.6208
48,50,2.07
46,50,3.1314
46,50,3.0761
46,50,2.9193
46,50,2.9081
46,50,2.2757
46,50,2.6299
48,50,3.1807
48,50,2.6679
48,50,1.8986
48,50,2.624
48,50,3.277
48,50,1.9681
48,50,2.1608
48,50,2.0089
48,50,1.9516
48,50,1.6571
48,50,2.4275
48,50,2.7402
48,50,1.8678
48,50,1.9634
48,50,1.9619
48,50,3.1078
48,50,2.3345
48,50,2.0703
48,50,1.9344
48,50,3.3908
48,50,2.9237
48,50,2.6761
48,50,2.5256
48,50,2.6028
48,50,2.257
48,50,2.0835
48,50,2.1411
48,50,2.4802
48,50,2.71
48,50,2.4086
48,50,2.5592
48,50,2.255
48,50,1.9928
48,50,2.048
48,50,2.5048
48,50,1.7297
48,50,2.1761
48,50,1.6571
48,50,1.8196
48,50,1.6416
48,50,1.9304
48,50,1.6551
48,50,1.7041
48,50,2.3197
48,50,2.1701
48,50,1.7182
48,50,2.0049
48,50,3.303
48,50,2.3522
48,50,1.7286
48,50,2.0205
46,50,2.7681
46,50,2.5104
44,50,2.5874
46,50,2.3936
46,50,2.0462
44,50,2.2164
46,50,2.422
46,50,2.3566
44,50,2.4028
46,50,2.3382
46,50,1.826
44,50,2.2852
46,50,2.3017
46,50,2.8634
46,50,2.477
44,50,2.5756
46,50,2.779
46,50,2.5528
46,50,2.71
46,50,2.2744
46,50,2.2259
46,50,2.6744
46,50,2.388
46,50,1.8977
46,50,2.215
46,50,1.9604
46,50,1.8314
46,50,2.4051
46,50,2.1954
46,50,1.6828
46,50,2.7608
46,50,2.3548
46,50,2.3035
46,50,2.2193
46,50,3.4097
46,50,2.396
46,50,2.9674
46,50,2.2485
46,50,2.4966
46,50,2.8933
46,50,2.4203
44,50,2.807
44,50,2.668
44,50,2.6945
44,50,2.5929
44,50,2.5772
44,50,2.6476
48,50,3.3679
48,50,2.918
48,50,3.0194
48,50,2.7563
48,50,2.593
48,50,2.6891
48,50,2.9674
48,50,2.5674
48,50,2.5515
48,50,2.334
48,50,2.3842
48,50,2.9022
48,50,2.3255
48,50,2.3452
48,50,2.1622
48,50,2.2219
48,50,2.2216
48,50,1.7521
48,50,2.2338
48,50,2.5655
48,50,1.8276
48,50,2.016
48,50,1.9956
48,50,1.6746
48,50,1.652
48,50,2.1163
48,50,1.874
48,50,1.8338
48,50,2.4702
46,50,2.9586
46,50,2.9833
46,50,2.6096
46,50,2.3683
46,50,2.259
46,50,2.5811
46,50,2.0457
46,50,2.7947
46,50,2.5191
46,50,2.1154
46,50,2.0332
46,50,2.4181
46,50,2.1463
46,50,2.3525
46,50,3.1145
46,50,2.5549
46,50,2.242
46,50,2.3301
46,50,1.7696
46,50,1.8781
46,50,2.7336
46,50,1.9077
46,50,2.0496
46,50,1.8843
46,50,2.0608
46,50,2.3108
46,50,2.8007
46,50,3.0544
46,50,2.9695
46,50,2.8568
46,50,3.0274
46,50,3.0339
44,50,3.5888
44,50,3.0696
44,50,2.9388
44,50,2.7595
44,50,3.0679
44,50,3.4054
48,50,3.3661
48,50,2.4805
48,50,2.4867
48,50,2.3408
48,50,3.2986
48,50,2.8421
48,50,2.7259
48,50,2.4989
48,50,3.8817
48,50,2.9894
48,50,2.934
48,50,2.6185
48,50,3.015
48,50,2.9389
48,50,3.4083
48,50,2.1266
48,50,3.0327
46,50,3.0835
46,50,2.2104
44,50,2.7308
46,50,1.8583
44,50,2.3
46,50,3.1628
46,50,2.716
44,50,2.9686
46,50,1.8082
44,50,1.9729
46,50,3.3962
46,50,2.5713
44,50,2.9566
46,50,2.5547
44,50,3.042
44,50,3.1149
44,50,2.9867
50,50,2.8891
50,50,2.3731
50,50,2.3603
50,50,2.7769
50,50,3.1623
50,50,2.1784
50,50,1.8668
50,50,2.4573
50,50,2.3143
50,50,1.9781
50,50,2.4023
50,50,2.4053
50,50,2.3669
50,50,2.1274
50,50,1.1966
50,50,2.9559
48,50,2.7474
48,50,2.5203
48,50,1.6135
48,50,1.9843
48,50,2.435
48,50,3.0685
48,50,2.298
48,50,1.9776
48,50,1.8529
48,50,2.2074
48,50,2.8593
48,50,2.0887
48,50,2.1993
48,50,1.7277
48,50,1.7942
48,50,2.1581
48,50,2.4308
48,50,2.3345
48,50,2.1499
48,50,1.9301
48,50,1.7891
48,50,1.9056
48,50,2.5387
48,50,2.3093
48,50,2.0572
48,50,1.6997
48,50,1.5359
48,50,1.4193
48,50,2.4398
48,50,2.0858
48,50,1.9218
48,50,1.7757
48,50,1.7439
48,50,1.6851
48,50,1.962
48,50,1.6849
48,50,1.6045
48,50,1.5941
48,50,2.0974
48,50,1.668
48,50,1.5071
46,50,2.1151
46,50,2.4292
46,50,2.1922
46,50,2.3611
46,50,2.4286
46,50,3.0526
46,50,2.114
46,50,1.796
46,50,1.9995
46,50,2.0982
46,50,2.4639
46,50,2.1181
46,50,2.0069
46,50,1.8493
46,50,2.3725
46,50,1.6065
46,50,1.4966
46,50,2.1671
46,50,1.7444
46,50,2.1712
46,50,3.1797
48,50,3.3404
48,50,3.1936
48,50,3.5373
48,50,3.0136
48,50,2.8471
48,50,3.3591
48,50,2.264
48,50,2.2304
48,50,1.9582
48,50,2.2565
48,50,2.2397
48,50,2.0455
48,50,1.924
48,50,1.6426
48,50,1.9442
48,50,1.8657
48,50,1.6969
48,50,1.7356
48,50,1.457
48,50,1.8153
48,50,2.0643
48,50,2.3923
48,50,2.1173
48,50,3.2816
48,50,2.5084
48,50,2.5374
48,50,2.6975
48,50,3.1058
48,50,2.3885
48,50,2.4443
48,50,2.6866
48,50,2.6558
48,50,2.3369
48,50,2.3472
48,50,2.7053
48,50,3.1474
48,50,2.9126
48,50,2.4699
48,50,3.0627
48,50,2.911
48,50,2.8289
48,50,2.6167
48,50,2.8543
48,50,2.6236
48,50,2.1438
48,50,2.8723
48,50,2.7509
48,50,2.3688
48,50,2.0611
48,50,2.3851
48,50,1.7644
48,50,1.9632
48,50,2.1187
48,50,1.817
48,50,2.1639
48,50,2.0238
48,50,2.7736
48,50,2.6078
48,50,2.8233
48,50,1.8328
48,50,2.0573
48,50,2.1853
46,50,2.5212
46,50,2.0955
46,50,2.1223
46,50,2.7458
46,50,2.2997
46,50,2.1591
50,50,3.304
50,50,2.1677
50,50,2.1773
50,50,2.9397
50,50,1.9161
50,50,1.4665
50,50,2.2333
50,50,1.9471
50,50,2.1203
50,50,2.3474
50,50,2.599
50,50,2.0249
50,50,1.8368
50,50,2.3518
50,50,1.4732
50,50,1.6623
50,50,2.0557
50,50,1.7182
50,50,2.249
50,50,1.8362
50,50,2.4874
50,50,1.9201
50,50,2.074
50,50,2.2279
50,50,1.408
50,50,1.2431
50,50,1.8266
50,50,1.4405
50,50,1.6011
50,50,1.8988
50,50,2.9772
50,50,2.423
50,50,2.3219
50,50,2.3761
50,50,1.6977
50,50,1.7057
50,50,1.9354
50,50,1.9289
50,50,1.8352
50,50,1.662
50,50,2.8438
50,50,2.0246
50,50,1.9904
50,50,2.7875
50,50,2.8075
50,50,2.0102
50,50,1.9844
50,50,2.4584
50,50,1.7142
50,50,2.9645
48,50,2.7726
48,50,2.443
46,50,3.2009
48,50,2.2894
48,50,2.264
48,50,1.9099
46,50,2.1517
48,50,2.6319
48,50,1.9298
46,50,2.375
48,50,2.0956
48,50,1.9732
48,50,1.8484
48,50,2.0221
48,50,2.0513
48,50,1.7304
46,50,2.4838
48,50,1.4868
48,50,1.8253
48,50,1.72
46,50,1.9493
48,50,2.1516
48,50,1.6453
46,50,2.2037
48,50,2.461
48,50,1.9952
46,50,2.7966
48,50,2.0576
48,50,2.0994
48,50,1.5014
46,50,2.2593
48,50,2.3036
48,50,1.5842
46,50,2.3822
48,50,2.5797
48,50,2.0466
46,50,2.4712
48,50,2.0958
48,50,2.2169
46,50,2.2502
48,50,2.0497
48,50,2.1613
48,50,1.7608
48,50,1.9526
48,50,1.8885
48,50,1.56
48,50,2.4521
48,50,1.7445
48,50,1.7309
48,50,2.3123
48,50,2.1468
46,50,3.2222
46,50,2.5397
46,50,2.51
46,50,2.5234
46,50,2.9865
46,50,2.515
46,50,2.5801
46,50,2.5751
46,50,2.5949
46,50,2.4312
46,50,2.4627
46,50,2.6611
46,50,2.6778
46,50,2.4702
46,50,2.6664
46,50,2.5365
46,50,2.5537
46,50,2.6069
46,50,2.6437
46,50,2.1888
44,50,2.5312
46,50,1.7469
44,50,2.5
42,50,2.8149
46,50,2.3019
46,50,1.8644
46,50,2.0154
44,50,2.1728
46,50,1.8292
44,50,1.8644
42,50,2.3429
46,50,2.3711
46,50,2.0703
44,50,2.5512
46,50,1.8346
44,50,2.2491
42,50,2.8629
46,50,2.2111
46,50,2.2637
46,50,2.4671
46,50,2.1786
46,50,2.1831
46,50,2.1263
46,50,1.9859
46,50,2.3153
46,50,1.8878
46,50,1.6343
46,50,2.2523
46,50,1.9979
46,50,2.4725
46,50,2.2005
46,50,1.8202
46,50,2.1504
46,50,2.2405
44,50,2.7468
44,50,2.5216
42,50,3.1051
44,50,2.6885
44,50,2.6115
44,50,2.5263
42,50,2.986
44,50,2.6039
44,50,2.4706
42,50,3.0607
42,50,3.4567
42,50,3.3836
42,50,3.3811
42,50,3.1805
48,50,2.6922
48,50,2.295
48,50,2.583
48,50,2.5008
48,50,1.7619
48,50,1.612
48,50,2.0749
48,50,1.7402
48,50,1.9275
48,50,2.0442
48,50,2.6674
48,50,2.1326
48,50,2.6456
48,50,1.793
48,50,1.8042
48,50,1.7877
48,50,2.1918
48,50,1.6462
48,50,1.5164
48,50,2.0108
48,50,1.5798
48,50,1.8075
48,50,1.6
48,50,1.53
48,50,2.2235
48,50,1.7739
48,50,1.8111
48,50,2.1596
48,50,2.2038
48,50,1.9517
48,50,2.0905
48,50,1.6888
48,50,2.0351
48,50,1.5542
48,50,1.6487
48,50,2.1961
48,50,1.9331
48,50,1.8026
48,50,2.5459
48,50,2.1293
48,50,2.3435
48,50,2.1458
48,50,2.916
48,50,2.1792
48,50,1.9096
48,50,2.3127
48,50,1.6492
48,50,1.6829
48,50,1.7861
48,50,1.4926
48,50,1.4693
48,50,1.4572
48,50,1.8422
48,50,1.6047
48,50,1.4901
48,50,1.5655
48,50,1.5313
48,50,1.3958
48,50,2.0715
48,50,1.5719
48,50,1.9138
48,50,2.0545
48,50,1.7266
48,50,2.2535
48,50,2.5894
46,50,2.5571
46,50,2.4669
44,50,3.3143
46,50,2.1938
46,50,1.9858
46,50,1.6796
44,50,2.4565
46,50,2.2766
46,50,1.9293
44,50,2.5034
46,50,2.198
46,50,2.4964
44,50,3.1302
46,50,1.8366
46,50,1.847
44,50,2.1932
46,50,2.1951
46,50,1.6993
44,50,2.3597
46,50,2.17
46,50,2.1423
44,50,2.3735
46,50,1.7706
46,50,1.7349
46,50,1.6981
44,50,1.6379
46,50,2.2694
46,50,1.8281
44,50,2.3125
46,50,1.8723
46,50,1.6723
46,50,1.5663
44,50,1.9837
46,50,2.4083
46,50,2.3777
44,50,2.4735
46,50,2.2322
46,50,1.9297
44,50,2.7961
44,50,3.4097
44,50,2.7925
44,50,2.8558
44,50,2.9237
44,50,2.7864
44,50,2.6145
44,50,2.475
44,50,2.7089
44,50,2.5668
44,50,2.3682
44,50,2.4832
44,50,2.3039
44,50,2.4651
44,50,2.7707
44,50,2.943
44,50,2.4676
44,50,2.0313
42,50,2.9123
44,50,1.7899
42,50,2.8596
40,50,2.9577
44,50,2.3068
44,50,1.8424
42,50,2.5701
44,50,1.6292
42,50,2.6719
40,50,2.8652
42,50,2.9927
42,50,2.8142
40,50,3.3254
42,50,2.7192
42,50,2.4343
40,50,2.9174
40,50,3.6547
40,50,3.2947
48,50,3.1737
48,50,3.2651
48,50,2.6615
48,50,2.6574
48,50,2.5519
48,50,2.2852
48,50,2.7956
48,50,2.408
48,50,3.7497
48,50,3.0053
48,50,2.9373
48,50,2.7282
48,50,2.7782
48,50,2.7068
48,50,2.7796
48,50,2.3728
48,50,2.0747
48,50,2.3121
48,50,2.1408
48,50,2.1253
48,50,2.0627
48,50,1.9312
48,50,2.3716
48,50,2.2529
48,50,2.0027
48,50,2.0455
48,50,1.6284
48,50,1.91
48,50,1.8859
48,50,3.5324
48,50,2.7296
48,50,2.3691
48,50,2.0727
46,50,2.8432
46,50,2.4743
46,50,2.4726
44,50,3.3769
46,50,2.3015
44,50,2.6231
46,50,2.4268
44,50,2.8793
46,50,2.9014
46,50,2.7996
46,50,2.5108
44,50,3.5084
46,50,1.6531
44,50,2.4602
46,50,2.3102
44,50,2.8124
46,50,2.0213
46,50,2.4105
46,50,1.9456
44,50,2.8377
44,50,3.5147
44,50,3.2745
44,50,3.691
44,50,2.7559
44,50,2.7865
44,50,2.883
48,50,2.3489
48,50,2.2773
48,50,2.3025
48,50,2.8019
48,50,2.3405
48,50,1.9913
48,50,2.0269
48,50,2.4416
48,50,2.2735
48,50,1.8564
48,50,2.0285
48,50,2.31
48,50,3.4798
48,50,2.3796
48,50,2.1591
48,50,2.9383
48,50,2.9305
48,50,2.7525
48,50,2.2672
48,50,2.2146
48,50,1.8483
48,50,2.1082
48,50,2.0281
48,50,1.7384
48,50,1.707
48,50,1.8935
48,50,2.7113
48,50,2.2766
48,50,2.0879
48,50,2.5806
48,50,1.9986
48,50,1.8751
48,50,2.0802
48,50,1.9715
48,50,2.1878
48,50,2.5037
48,50,2.4087
48,50,1.9329
48,50,1.9422
48,50,2.0929
48,50,2.2116
48,50,2.0774
48,50,1.9616
48,50,2.0843
48,50,2.7292
46,50,2.6286
46,50,2.1094
46,50,2.1831
46,50,2.606
46,50,2.0397
46,50,2.2844
46,50,2.0146
46,50,2.0625
46,50,1.842
46,50,1.74
46,50,1.6756
46,50,2.3499
46,50,1.9537
46,50,2.5333
46,50,2.3848
46,50,2.4275
48,50,2.2045
48,50,1.9949
48,50,1.9631
48,50,2.2682
48,50,2.3593
48,50,2.0488
48,50,1.8182
48,50,2.2709
48,50,2.1647
48,50,2.0082
48,50,1.855
48,50,2.1757
48,50,2.0107
48,50,2.1143
48,50,1.4211
48,50,1.8425
48,50,2.3821
46,50,2.7477
46,50,2.4557
46,50,2.062
46,50,2.0486
46,50,2.324
46,50,2.1625
46,50,2.422
46,50,2.272
46,50,1.8196
46,50,1.8421
46,50,1.7112
46,50,1.7964
46,50,2.9136
46,50,2.063
46,50,2.1052
46,50,1.7905
46,50,1.8718
46,50,2.0542
46,50,1.9973
46,50,2.0405
46,50,1.739
46,50,1.707
46,50,1.9579
46,50,2.4625
46,50,1.9808
46,50,2.0729
46,50,2.2929
46,50,1.9707
46,50,1.8618
46,50,2.4547
46,50,1.592
46,50,2.1924
46,50,1.8904
46,50,1.8343
44,50,2.7059
44,50,2.2205
44,50,2.5509
44,50,2.018
44,50,1.9224
44,50,1.7795
44,50,2.5443
44,50,2.3467
44,50,2.0593
44,50,2.7961
44,50,2.0315
44,50,1.822
44,50,2.1879
44,50,1.7026
44,50,1.8644
44,50,1.7085
44,50,2.0145
44,50,1.7328
44,50,2.3633
44,50,1.9113
44,50,2.434
44,50,2.0024
44,50,2.0445
44,50,1.6729
44,50,2.25
44,50,1.7558
44,50,2.2275
44,50,2.0237
44,50,1.8081
46,50,2.2675
46,50,1.8848
46,50,1.9647
46,50,2.2244
46,50,1.9956
46,50,1.439
46,50,1.68
46,50,1.7474
46,50,2.1006
46,50,1.6405
46,50,1.7756
46,50,1.9823
46,50,1.3876
46,50,1.319
46,50,1.4181
46,50,1.683
46,50,2.5203
46,50,2.5795
46,50,2.1282
46,50,1.6368
46,50,1.6452
46,50,2.0303
44,50,2.678
44,50,2.6818
44,50,1.9968
44,50,2.2524
44,50,1.795
44,50,2.2652
44,50,1.7048
44,50,2.0453
44,50,1.6332
44,50,2.6917
44,50,1.8389
44,50,1.4783
44,50,1.7339
44,50,1.6805
44,50,1.2669
44,50,1.5865
44,50,1.8497
44,50,1.6789
44,50,1.3128
44,50,2.005
44,50,1.6289
44,50,2.075
44,50,1.7666
44,50,1.7522
44,50,1.784
44,50,2.7515
44,50,2.4258
44,50,2.0815
44,50,1.6016
44,50,1.5206
44,50,1.4521
44,50,2.1118
44,50,1.8924
44,50,1.8423
44,50,1.9915
44,50,1.5663
44,50,1.5283
44,50,1.5782
44,50,1.8031
44,50,2.6563
44,50,2.263
44,50,2.523
44,50,2.0783
44,50,1.6398
44,50,2.1631
44,50,1.767
44,50,1.6467
44,50,1.8587
44,50,2.1399
44,50,1.8476
44,50,2.2975
44,50,1.9053
44,50,1.7705
44,50,2.3996
44,50,1.5152
44,50,1.6501
44,50,1.7689
44,50,1.5782
44,50,1.5455
44,50,1.5651
44,50,1.4161
44,50,1.3219
42,50,3.0726
42,50,2.105
42,50,2.0577
42,50,1.8826
42,50,1.9878
42,50,2.3803
42,50,2.6668
42,50,2.0373
42,50,1.5457
42,50,2.4093
42,50,2.194
46,50,2.6771
46,50,2.7063
46,50,2.662
46,50,2.562
46,50,2.6651
46,50,2.3913
46,50,2.1341
46,50,2.9138
46,50,2.1064
46,50,2.0785
46,50,1.8731
46,50,2.97
46,50,2.3003
46,50,1.5724
44,50,2.4915
44,50,2.8424
44,50,1.869
44,50,3.0338
44,50,2.0834
44,50,1.9988
44,50,2.9235
44,50,1.9947
44,50,1.5326
44,50,1.7593
44,50,1.7693
44,50,2.1488
44,50,1.6
44,50,2.0818
44,50,1.7666
44,50,1.4874
44,50,1.696
44,50,1.9022
44,50,1.965
44,50,1.8742
44,50,1.8113
44,50,1.7071
44,50,1.4514
44,50,1.7541
44,50,1.3547
44,50,1.5399
44,50,1.4184
44,50,1.4852
44,50,1.574
44,50,2.9006
44,50,2.1313
44,50,1.9228
